block_id,direction_id,route_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
1267429,0,10127,UPT (AMTRAK) via Napoleon Avenue,46630,2,2,28-0-66,
1267429,0,10127,UPT (AMTRAK) via Napoleon Avenue,46630,2,2,28-0-67,
1267429,0,10127,Washington Avenue and Broad Street,46632,2,2,28-0-68,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-34,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-35,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-36,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-37,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-38,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-39,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-40,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-41,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-42,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-43,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-44,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-45,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-46,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-47,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-48,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-49,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-50,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-51,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-52,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-53,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-54,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-55,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-56,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-57,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-58,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-59,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-60,
1267430,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-61,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-62,
1267430,1,10127,Dorgenois and Washington Avenue,46634,2,2,28-1-63,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-64,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-65,
1267429,1,10127,Tchoupitoulas Street via Napoleon Avenue,46633,2,2,28-1-66,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-22,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-23,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-24,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-25,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-26,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-27,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-28,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-29,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-30,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-31,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-32,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-33,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-34,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-35,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-36,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-37,
1267438,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-38,
1267437,0,10128,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2,2,32-0-39,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-20,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-21,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-22,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-23,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-24,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-25,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-26,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-27,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-28,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-29,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-30,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-31,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-32,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-33,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-34,
1267438,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-35,
1267437,1,10128,Canal Street via Carrollton Avenue and Orleans Avenue,46636,2,2,32-1-36,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-63,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-64,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-65,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-66,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-67,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-68,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-69,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-70,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-71,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-72,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-73,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-74,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-75,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-76,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-77,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-78,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-79,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-80,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-81,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-82,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-83,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-84,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-85,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-86,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-87,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-88,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-89,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-90,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-91,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-92,
1267450,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-93,
1267449,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-94,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-95,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-96,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-97,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-98,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-99,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-100,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-101,
1267451,0,10129,Canal Street via S. Carrollton Ave. and Xavier University,46637,2,2,39-0-102,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-62,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-63,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-64,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-65,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-66,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-67,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-68,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-69,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-70,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-71,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-72,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-73,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-74,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-75,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-76,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-77,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-78,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-79,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-80,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-81,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-82,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-83,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-84,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-85,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-86,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-87,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-88,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-89,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-90,
1267450,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-91,
1267449,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-92,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-93,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-94,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-95,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-96,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-97,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-98,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-99,
1267451,1,10129,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,2,2,39-1-100,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-23,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-24,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-25,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-26,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-27,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-28,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-29,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-30,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-31,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-32,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-33,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-34,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-35,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-36,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-37,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-38,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-39,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-40,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-41,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-42,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-43,
1267459,1,10130,Cemeteries via Canal Blvd. and Veterans Blvd.,46642,2,2,45-1-44,
1267312,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-79,
1267471,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-80,
1267473,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-81,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-82,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-83,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-84,
1267471,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-85,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-86,
1267473,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-87,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-88,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-89,
1267314,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-90,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-91,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-92,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-93,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-94,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-95,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-96,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-97,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-98,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-99,
1267313,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-100,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-101,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-102,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-103,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-104,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-105,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-106,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-107,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-108,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-109,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-110,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-111,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-112,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-113,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-114,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-115,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-116,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-117,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-118,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-119,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-120,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-121,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-122,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-123,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-124,
1267475,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-125,
1267472,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-126,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-127,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-128,
1267475,0,10131,Gayoso Street (Regional Transit Authority),46645,2,1,47-0-129,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-130,
1267472,0,10131,Gayoso Street (Regional Transit Authority),46645,2,1,47-0-131,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46644,2,1,47-0-132,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-133,
1267474,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-134,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-135,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-136,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-137,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-138,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-139,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-140,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-141,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-142,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-143,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-144,
1267476,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-145,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-146,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-147,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-148,
1267476,0,10131,Gayoso Street (Regional Transit Authority),46645,2,1,47-0-149,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-150,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-151,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-152,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-153,
1267477,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-154,
1267478,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-155,
1267479,0,10131,Harrah's Casino and Riverfront Streetcar,46643,2,1,47-0-156,
1267473,1,10131,Cemeteries,46647,2,1,47-1-79,
1267476,1,10131,Cemeteries,46647,2,1,47-1-80,
1267474,1,10131,Cemeteries,46647,2,1,47-1-81,
1267471,1,10131,Cemeteries,46646,2,1,47-1-82,
1267475,1,10131,Cemeteries,46647,2,1,47-1-83,
1267473,1,10131,Cemeteries,46646,2,1,47-1-84,
1267472,1,10131,Cemeteries,46646,2,1,47-1-85,
1267476,1,10131,Cemeteries,46646,2,1,47-1-86,
1267474,1,10131,Cemeteries,46646,2,1,47-1-87,
1267475,1,10131,Cemeteries,46646,2,1,47-1-88,
1267472,1,10131,Cemeteries,46646,2,1,47-1-89,
1267476,1,10131,Cemeteries,46646,2,1,47-1-90,
1267474,1,10131,Cemeteries,46646,2,1,47-1-91,
1267475,1,10131,Cemeteries,46646,2,1,47-1-92,
1267472,1,10131,Cemeteries,46646,2,1,47-1-93,
1267476,1,10131,Cemeteries,46646,2,1,47-1-94,
1267474,1,10131,Cemeteries,46646,2,1,47-1-95,
1267475,1,10131,Cemeteries,46646,2,1,47-1-96,
1267472,1,10131,Cemeteries,46646,2,1,47-1-97,
1267476,1,10131,Cemeteries,46646,2,1,47-1-98,
1267474,1,10131,Cemeteries,46646,2,1,47-1-99,
1267475,1,10131,Cemeteries,46646,2,1,47-1-100,
1267472,1,10131,Cemeteries,46646,2,1,47-1-101,
1267476,1,10131,Cemeteries,46646,2,1,47-1-102,
1267474,1,10131,Cemeteries,46646,2,1,47-1-103,
1267475,1,10131,Cemeteries,46646,2,1,47-1-104,
1267472,1,10131,Cemeteries,46646,2,1,47-1-105,
1267476,1,10131,Cemeteries,46646,2,1,47-1-106,
1267474,1,10131,Cemeteries,46646,2,1,47-1-107,
1267475,1,10131,Cemeteries,46646,2,1,47-1-108,
1267472,1,10131,Cemeteries,46646,2,1,47-1-109,
1267476,1,10131,Cemeteries,46646,2,1,47-1-110,
1267474,1,10131,Cemeteries,46646,2,1,47-1-111,
1267475,1,10131,Cemeteries,46646,2,1,47-1-112,
1267472,1,10131,Cemeteries,46646,2,1,47-1-113,
1267476,1,10131,Cemeteries,46646,2,1,47-1-114,
1267474,1,10131,Cemeteries,46646,2,1,47-1-115,
1267475,1,10131,Cemeteries,46646,2,1,47-1-116,
1267472,1,10131,Cemeteries,46646,2,1,47-1-117,
1267476,1,10131,Cemeteries,46646,2,1,47-1-118,
1267474,1,10131,Cemeteries,46646,2,1,47-1-119,
1267475,1,10131,Cemeteries,46646,2,1,47-1-120,
1267472,1,10131,Cemeteries,46646,2,1,47-1-121,
1267476,1,10131,Cemeteries,46646,2,1,47-1-122,
1267314,1,10131,Gayoso Street (Regional Transit Authority),46648,2,1,47-1-123,
1267474,1,10131,Cemeteries,46646,2,1,47-1-124,
1267475,1,10131,Cemeteries,46646,2,1,47-1-125,
1267472,1,10131,Cemeteries,46646,2,1,47-1-126,
1267476,1,10131,Cemeteries,46646,2,1,47-1-127,
1267474,1,10131,Cemeteries,46646,2,1,47-1-128,
1267477,1,10131,Cemeteries,46646,2,1,47-1-129,
1267478,1,10131,Cemeteries,46646,2,1,47-1-130,
1267476,1,10131,Cemeteries,46646,2,1,47-1-131,
1267474,1,10131,Gayoso Street (Regional Transit Authority),46648,2,1,47-1-132,
1267479,1,10131,Cemeteries,46647,2,1,47-1-133,
1267312,1,10131,Gayoso Street (Regional Transit Authority),46648,2,1,47-1-134,
1267477,1,10131,Cemeteries,46646,2,1,47-1-135,
1267478,1,10131,Cemeteries,46646,2,1,47-1-136,
1267476,1,10131,Cemeteries,46646,2,1,47-1-137,
1267479,1,10131,Cemeteries,46646,2,1,47-1-138,
1267477,1,10131,Cemeteries,46646,2,1,47-1-139,
1267478,1,10131,Cemeteries,46646,2,1,47-1-140,
1267476,1,10131,Cemeteries,46646,2,1,47-1-141,
1267313,1,10131,Gayoso Street (Regional Transit Authority),46648,2,1,47-1-142,
1267479,1,10131,Cemeteries,46646,2,1,47-1-143,
1267477,1,10131,Cemeteries,46646,2,1,47-1-144,
1267478,1,10131,Cemeteries,46646,2,1,47-1-145,
1267476,1,10131,Cemeteries,46646,2,1,47-1-146,
1267479,1,10131,Cemeteries,46646,2,1,47-1-147,
1267477,1,10131,Cemeteries,46646,2,1,47-1-148,
1267478,1,10131,Cemeteries,46646,2,1,47-1-149,
1267479,1,10131,Cemeteries,46646,2,1,47-1-150,
1267477,1,10131,Cemeteries,46646,2,1,47-1-151,
